,,,,,,,,
005_072_002,E069_02,"Confidence: Armed Forces 
",v136 Confidence: Armed Forces,v273 Confidence: Armed Forces,V136 Confidence: The armed forces,v148 Confidence: armed forces,V132 Confidence: Armed Forces,V109 Confidence: The armed forces
005_072_003,E069_03,"Confidence: Education System 
", ,v274 Confidence: Education System, , ,V146_11 Confidence: Education System, 
005_072_004,E069_04,"Confidence: The Press 
",v138 Confidence: The Press,v276 Confidence: The Press,V138 Confidence: The press,v149 Confidence: The press,V133 Confidence: The Press,V110 Confidence: The press
005_072_005,E069_05,"Confidence: Labour Unions 
",v140 Confidence: Labour Unions,v277 Confidence: Labour Unions,V140 Confidence: Labor Unions,v151 Confidence: Labor unions,V135 Confidence: Labour Unions,V112 Confidence: Labour Unions
005_072_006,E069_06,"Confidence: The Police 
",v141 Confidence: The Police,v278 Confidence: The Police,V141 Confidence: The police,v152 Confidence: The police,V136 Confidence: The Police,V113 Confidence: The police
005_072_007,E069_07,"Confidence: Parliament 
",v144 Confidence: Parliament,v279 Confidence: Parliament,V144 Confidence: Parliament,v155 Confidence: Parliament,V140 Confidence: Parliament,V117 Confidence: Parliament
005_072_008,E069_08,"Confidence: The Civil Services 
",v145 Confidence: The Civil Services,v280 Confidence: The Civil Services,V145 Confidence: The civil service,v156 Confidence: The Civil service,V141 Confidence: The Civil Services,V118 Confidence: The Civil service
005_072_009,E069_09,"Confidence: Social Security System 
", ,v282 Confidence: Social Security System, , , , 
005_072_010,E069_10,"Confidence: Television 
", ,v283 Confidence: Television,V139 Confidence: Television,v150 Confidence: Television,V134 Confidence: Television,V111 Confidence: Television
005_072_011,E069_11,"Confidence: The Government 
", ,v289 Confidence: The Government,V142 Confidence: The national government,v153 Confidence: The government,V138 Confidence: The Government,V115 Confidence: The government (in your nation’s capital)
005_072_012,E069_12,"Confidence: The Political Parties 
", ,v285 Confidence: The Political Parties,V143 Confidence: Political Parties,v154 Confidence: The political parties,V139 Confidence: The Political Parties,V116 Confidence: Political Parties
005_072_013,E069_13,"Confidence: Major Companies 
",v146 Confidence: Major Companies,v281 Confidence: Major Companies,V146 Confidence: Major Companies,v157 Confidence: Major companies,V142 Confidence: Major Companies,V120 Confidence: Major Companies
005_072_014,E069_14,"Confidence: The Environmental Protection Movement 
", , ,V147 Confidence: The Green/Ecology movement,v158 Confidence: The Environmental Protection movement,V143 Confidence: The Environmental Protection Movement,V122 Confidence: Environmental organizations
005_072_015,E069_15,"Confidence: The Women´s Movement 
", , ,V148 Confidence: The women's movement,v159 Confidence: The women´s movement,V144 Confidence: The Women´s Movement,V123 Confidence: Women's organizations
005_072_017,E069_17,"Confidence: Justice System/Courts 
",v137 Confidence: Justice System,v275 Confidence: Justice System,V137 Confidence: The legal system, ,V137 Confidence: Justice System,V114 Confidence: The courts
005_072_018,E069_18,"Confidence: The European Union 
", ,v283b Confidence: The European Union,V149_00 Confidence: The European Union,v160 Confidence: The European Union,V146_00 Confidence: The European Union,V125_00 Confidence: The European Union
005_072_019,E069_19,"Confidence: NATO 
", ,v284 Confidence: NATO, ,v161 Confidence: NATO,V146_01 Confidence: NATO, 
005_072_020,E069_20,"Confidence: The United Nations 
", , ,V150 Confidence: United Nations,v162 Confidence: The United Nations,V147 Confidence: The United Nations,V126 Confidence: The United Nations
005_072_021,E069_21,"Confidence: The Arab League 
", , , ,v160b Confidence: The Arab League,V146_02 Confidence: The Arab League,V125_15 Confidence: The Arab League
005_072_022,E069_22,"Confidence: The Association of South East Asian Nations -ASEAN 
", , ,V149_06 Confidence: The Association of South East Asian Nations -ASEAN,v160c Confidence: The Association of South East Asian Nations -ASEAN, ,V125_09 Confidence: The ASEAN (Association of South East Asian Nations)
005_072_023,E069_23,"Confidence: The Organization for African Unity-OAU 
", , ,V149_04 Confidence: The Organization for African Unity-OAU,v160d Confidence: The Organization for African Unity-OAU,V146_04 Confidence: The Organisation for African Unity-OAU,V125_08 Confidence: The African Union
005_072_024,E069_24,"Confidence: The NAFTA 
", , ,V149_07 Confidence: The NAFTA,v160e Confidence: The NAFTA,V146_05 Confidence: The NAFTA,V125_05 Confidence: The NAFTA  (North American Free Trade Agreement)
005_072_025,E069_25,"Confidence: The Andean pact 
", , ,V149_09 Confidence: The Andean Pact,v160f Confidence: The Andean Pact, , 
005_072_026,E069_26,"Confidence: The Mercosur 
", , ,V149_01 Confidence: The Mercosur,v160g Confidence: The Mercosur,V146_06 Confidence: The Mercosur,V125_06 Confidence: The MERCOSUR
005_072_027,E069_27,"Confidence: The SAARC 
", , ,V149_02 Confidence: South Asian Association Regional Cooperation SAARC,v160h Confidence: The SAARC, ,V125_12 Confidence: SAARC
005_072_028,E069_28,"Confidence: The ECO 
", , , ,v160i Confidence: The ECO, , 
005_072_029,E069_29,"Confidence: The APEC 
", , ,V149_03 Confidence: The APEC,v160j Confidence: The APEC,V146_07 Confidence: The APEC,V125_01 Confidence: The APEC (Asia-Pacific Economic Cooperation Conference)
005_072_030,E069_30,"Confidence: The Free Commerce Treaty (Tratado de libre comercio) 
", , ,V149_08 Confidence: The Tratado de Libre Comercio,v160k Confidence: The Tratado de Libre Comercio, ,V125_14 Confidence: The Free Commerce Treaty (Tratado de libre comercio)
005_072_031,E069_31,"Confidence: The United American States Organization (Organización de Estados Unidos Americanos - OEA) 
", , ,V149_05 Confidence: The Organización de Estados Americanos (OEA),v160l Confidence: The Organización de Estados Americanos (OEA),V146_08 Confidence: The United American States Organization (Organiz, 
005_072_032,E069_32,"Confidence: The “Movimiento en pro de Vieques”(Puerto Rico) 
", , , ,v160m Confidence: The Movimiento en Pro de Vieques (Puerto Rico), , 
005_072_033,E069_33,"Confidence: Local/Regional Government 
", , , ,v160n Confidence: Local/Regional government,V146_09 Confidence: Local/Regional Government, 
005_072_034,E069_34,"Confidence: SADC/SADEC 
", , , ,v160o Confidence: SADC/ SADEC, , 
005_072_035,E069_35,"Confidence: East African Cooperation (EAC) 
", , , ,v160p Confidence: East African Cooperation (EAC), , 
005_072_036,E069_36,"Confidence: Other television 
", , , ,v160s Confidence: Other television, , 
005_072_037,E069_37,"Confidence: The Americans 
", , , ,v160t Confidende: American forces, , 
005_072_038,E069_38,"Confidence: The Presidency 
", , , ,v160q Confidence: The presidency, , 
005_072_039,E069_39,"Confidence: The Civil Society Groups 
", , , ,v160r Confidence: The civil society groups, , 
005_072_040,E069_40,"Confidence: Charitable or humanitarian organizations 
", , , , ,V145 Confidence: Charitable or humanitarian organizations,V124 Confidence: Charitable or humanitarian organizations
005_072_041,E069_41,"Confidence: Banks 
", , , , ,V146_15 Confidence: Banks,V121 Confidence: Banks
005_072_042,E069_42,"Confidence: CARICOM 
", , , , ,V146_19 Confidence: CARICOM,V125_02 Confidence: CARICOM
005_072_043,E069_43,"Confidence: CIS 
", , , , ,V146_14 Confidence: CIS,V125_07 Confidence: The CIS
005_072_044,E069_44,"Confidence: Confidence in CER with Australia 
", , , , ,V146_10 Confidence: Confidence in CER with Australia,V125_10 Confidence: The CER (closer economic relations) with Australia
005_072_045,E069_45,"Confidence: International Monetary Found (IMF) 
", , , , ,V146_18 Confidence: International Monetary Found (IMF), 
005_072_046,E069_46,"Confidence: Non governmental Organizations (NGOs) 
", , , , ,V146_17 Confidence: Non governmental Organizations (NGOs), 
005_072_047,E069_47,"Confidence: The American Forces 
", , , , ,V146_13 Confidence: The American Forces, 
005_072_048,E069_48,"Confidence: The non-Iraqi television 
", , , , ,V146_12 Confidence: The non-Iraqi television, 
005_072_049,E069_49,"Confidence: TV News 
", , , , ,V146_16 Confidence: TV News, 
005_072_051,E069_51,"Confidence: Religious leaders 
", , , , ,V146_20 Confidence: Religious leaders, 
005_072_052,E069_52,"Confidence: Evangelic Church 
", , , , ,V146_21 Confidence: Evangelical Church, 
005_072_053,E069_54,"Confidence: Universities 
", , , , , ,V119 Confidence: Universities
005_072_054,E069_55,"Confidence: The Organization of the Islamic World 
", , , , , ,V125_04 Confidence: The Organization of the Islamic World
005_072_055,E069_56,"Confidence: The Organization of American States (OAE) 
", , , , , ,V125_11 Confidence: The Organization of American States (OAE)
005_072_056,E069_57,"Confidence: UNASUR 
", , , , , ,V125_13 Confidence: UNASUR
005_072_057,E069_58,"Confidence: The Arab Maghreb Union 
", , , , , ,V125_03 Confidence: The Arab Maghreb Union
005_072_058,E069_59,"Confidence: Cooperation Council for the Arab states of Gulf (GCC) 
", , , , , ,V125_16 Confidence: Cooperation Council for the Arab states of Gulf (GCC)
005_072_059,E069_60,"Confidence: Mainland government 
", , , , , ,V125_17 Confidence: Mainland government
005_073,E104,"Approval: Ecology movement or nature protection 
", ,v290 Approval: Ecology movement or nature protection, , , , 
005_074,E105,"Approval: Anti-nuclear energy movement 
", ,v291 Approval: Anti-nuclear energy movement, , , , 
005_075,E106,"Approval: Disarmament movement 
", ,v292 Approval: Disarmament movement, , , , 
005_076,E107,"Approval: Human rights movement 
", ,v293 Approval: Human rights movement, , , , 
005_077,E108,"Approval: Women’s movement 
", ,v294 Approval: Women’s movement, , , , 
005_078,E109,"Approval: Anti-apartheid movement 
", ,v295 Approval: Anti-apartheid movement, , , , 
005_079,E110,"Satisfaction with the way democracy develops 
", , ,EE_167 Satisfaction with the way democracy is developing in your country,v168 Democracy is developing in our country, , 
005_080,E111,"Rate political system for governing country 
", , ,V152 Where on this scale would you put the political system as it is today,v163a Rate Political system today, , 
005_081,E112,"Rate political system as it was before 
", , ,V151 Rating: Previous political system,v163 Rate Political system 10 years ago, , 
005_082,E113,"Rate political system in ten years 
", , ,V153 Where on this scale would you put the political system as you expect it will be ten years from now?,v163b Rate Political system in 10 years, , 
005_083,E114,"Political system: Having a strong leader 
", , ,V154 Having a strong leader who does not have to bother with parliament and elections,v164 Having a strong leader,V148 Having a strong leader,V127 Political system: Having a strong leader who does not have  to bother with parliament and elections
005_084,E115,"Political system: Having experts make decisions 
", , ,"V155 Having experts, not government, make decisions according to what they think is best for the country",v165 Having experts,V149 Having experts make decisions,"V128 Political system: Having experts, not government, make decisions according to what they think is best for the country"
005_085,E116,"Political system: Having the army rule 
", , ,V156 Political system: Having the army rule,v166 Having the army rule,V150 Having the army rule,V129 Political system: Having the army rule
005_086,E117,"Political system: Having a democratic political system 
", , ,V157 Having a democratic political system,v167 Having a democratic political system,V151 Having a democratic political system,V130 Political system: Having a democratic political system
005_086_001,E117_IQA,"Political system: Having an Islamic government, where religious authorities have absolute power 
", , , , ,"V151_IQ_A Political system: Having an Islamic government, where religious authorities have absolute power", 
005_086_002,E117_IQB,"Political system: Having an Arab socialist state 
", , , , ,V151_IQ_B Political system: Having an Arab socialist state, 
005_087,E118,"Firm party leader vs. Cooperating party leader 
", , ,V158 Party leader behavior, , , 
005_088,E119,"Government order vs. freedom 
", , ,V159 Government responsibility: To maintain order in society vs respect freedom of the individual, , , 
005_089,E120,"In democracy, the economic system runs badly 
", , ,"V160 In democracy, the economic system runs badly","v169 In democracy , the economic system runs badly", , 
005_090,E121,"Democracies are indecisive and have too much squabbling 
", , ,V161 Democracies are indecisive and have too much squabbling,v170 Democracies are indecisive, , 
005_091,E122,"Democracies aren´t good at maintaining order 
", , ,V162 Democracies aren't good at maintaining order,v171 Democracies aren´t good, , 
005_092,E123,"Democracy may have problems but is better 
", , ,V163 Democracy may have problems but it's better than any other form of government,v172 Democracy may have problems but is better than any other form, , 
005_093,E124,"Respect for individual human rights nowadays 
", , ,EE_168 Respect for human rights in the country,v173 Respect for individual human rights,V164 Respect for individual human rights,V142 How much respect is there for individual human rights nowadays in this country
005_094,E125,"Satisfaction with the people in national office 
", , ,V165 Satisfaction with people in national office,v174 Agreement with the people in national office, , 
005_095,E127,"Free market economy right for country future 
", , ,EE_166 Creation of a free market economy is right or wrong for country’s future, , , 
005_096,E128,"Country is run by big interest vs. for all people’s benefit 
", ,v288 Country is run by big interest vs. for all people’s benefit,V166 Country is run by a few big interests looking out for themselves or that for the benefit of all the people,v175 Country is run by ..., , 
005_097,E129,"Economic aid to poorer countries 
", , , ,v176 Economic aid, , 
005_098,E129A,"Amount of foreign aid of this country 
", , , , ,V175 Amount of foreign aid of this country, 
005_099,E129B,"How much more foreign aid this country should contribute 
", , , , ,V176 How much more foreign aid this country should contribute, 
005_100,E129C,"Be willing to pay higher taxes in order to increase country´s foreign aid 
", , , , ,V177 Be willing to pay higher taxes in order to increase country´, 
005_101,E129D,"Economic aid to poorer countries (favor/against) 
", , ,V176 Economic aid to poorer countries, , , 
005_102,E130,"Poverty compared to 10 years ago 
", , ,V171 Poverty compared to 10 years ago, , , 
005_103,E131,"Why are people in need 
", , ,V172 Why are there people in this country who live in need, , , 
005_104,E132,"Chance to escape from poverty 
", , ,V173 Chance to escape from poverty, , , 
005_105,E133,"How much is the government doing against poverty 
", , ,V174 How much the government is doing for people in poverty in this country, , , 
005_106,E134,"Amount of help for less developed countries 
", , ,V175 Amount of help for less developed countries, , , 
005_107,E135,"Who should decide: international peacekeeping 
", , , ,v177 Who should decide: International peacekeeping,V179 Who should decide: international peacekeeping, 
005_108,E136,"Who should decide: protection of the environment 
", , , ,v178 Who should decide: Protection of the environment,V180 Who should decide: protection of the environment, 
005_109,E137,"Who should decide: aid to developing countries 
", , , ,v179 Who should decide: Aid to developing countries,V181 Who should decide: aid to developing countries, 
005_110,E138,"Who should decide: refugees 
", , , ,v180 Who should decide: Refugees,V182 Who should decide: refugees, 
005_111,E139,"Who should decide: human rights 
", , , ,v181 Who should decide: Human Rights,V183 Who should decide: human rights, 
005_112,E140,"Country cannot solve environmental problems by itself 
", , , ,v181a Country cannot solve environmental problems by itself, , 
005_113,E141,"Country cannot solve crime problems by itself 
", , , ,v181b Country cannot solve crime problems by itself, , 
005_114,E142,"Country cannot solve employment problems by itself 
", , , ,v181c Country cannot solve employment problems by itself, , 
005_115,E143,"Immigrant policy 
", , ,V134 Immigration policy,v146 Immigrant policy,V124 Immigrant policy, 
005_122,E150,"How often follows politics in the news 
", , , ,v217 How often follows politics in the news, , 
005_151,E179,"Which party would you vote for: first choice 
", ,v351 Which party would you vote for: first choice,V210 Which party would you vote for: First choice,V220 Which party would you vote: first choice (*),V231 Which party would you vote: first choice,V228 Which party would you vote for if there were a national election tomorrow
005_152,E180,"Which party would you vote for: second choice 
", ,v352 Which party would you vote for: second choice,V211 Which party would you vote for: Second choice,V221 Which party would you vote: second choice (*),V232 Which party would you vote: second choice,V228_2 Which party would you vote for if there were a national election tomorrow (2nd choice - optional)
005_154,E182,"Party that would never vote 
", , ,V212 Party that would never vote,V222 Party that would never vote (*),V233 Party that would never vote, 
005_156,E184,"Aggression from neighbouring country 
", , , ,iv186 Agression from neiboring country, , 
005_157,E185,"Exploitation of local resources 
", , , ,iv187 Expoitation of local resources, , 
005_158,E186,"Cultural invasion by the west 
", , , ,iv188 Cultural invasion by the west, , 
005_160,E188,"Frequency watches TV 
", , ,V228 Frequency watches TV,v237b Watch TV, , 
005_161,E189,"TV most important entertainment 
", , , ,v237 TV most important entertainment, , 
005_162,E190,"Why are there people living in need: first 
", ,v97 Why are there people living in need: first, , , , 
005_163,E191,"Why are there people living in need: second 
", ,v98 Why are there people living in need: second, , , , 
005_164,E192,"Least liked group in society 
", , ,V167 Least liked group in society, , , 
005_165,E193,"Least liked allow: hold office 
", , ,V168 Least liked group allowed to: Hold public office, , , 
005_166,E194,"Least liked allow: teach 
", , ,V169 Least liked group allowed to: Teach in our schools, , , 
005_167,E195,"Least liked allow: demonstrate 
", , ,V170 Least liked allowed to: Hold public demonstrations, , , 
005_168,E196,"Extent of political corruption 
", , ,V213 Extent of political corruption in this country, , , 
005_170,E198,"Using violence for political goals not justified 
", , ,V164 Using violence to pursue political goals is never justified, , , 
005_171,E203,"Rapid implementation of market reforms have negative impact on national stability 
", , , ,csalg133 Rapid implementation of market reforms have negative impact on national stability, , 
005_172,E204,"Effect of market economic reforms 
", , , ,csalg134 Opinion about market economic reforms, , 
005_173,E205,"Political parties serve the social and political needs of people 
", , , ,csalg150 Algerian political parties serve the social and political needs of Algerian people, , 
005_174,E206,"Free and fair elections will reduce terrorism 
", , , ,csalg152 Do you believe that free and fair elections will reduce terrorism?, , 
005_175,E207,"[Country] should have close relations with France 
", , , ,csalg158 Algeria should have close relations with France, , 
005_176,E208,"[Country] should have close relations with United States 
", , , ,csalg159 Algeria should have close relations with United States, , 
005_177,E209,"Would persist to immigrate abroad if R´s economic situation was better 
", , , ,csalg160 Would persist to inmigrate abroad if R´s economic situation was better, , 
005_178,E211,"Opinion about the problem of Palestine and Israel 
", , , ,isl17 Opinion about the problem of Palestine and Israel, , 
005_179,E212,"Opinion about 11th september airliners crash action by religious fundamentalists 
", , , ,isl18 Opinion about 11th september airliners crash action by religious fundamentalists, , 
005_180,E213,"Woman should not work outside unless forced to do so 
", , , ,isl20 Woman should not work outside unless forced to do so, , 
005_181,E214,"Western democracy is the best political system for country 
", , , ,isl21 Western democracy is the best political system for country, , 
005_182,E215,"It is necessary to fight terrorism by military means 
", , , ,isl23 It is necessary to fight terrorism by military means, , 
005_183,E216,"[Country] needs foreign military cooperation to combat terrorism 
", , , ,isl24 [Country] needs foreign military cooperation to combat terrorism, , 
005_184,E217,"Science and technology are making our lives healthier, easier, and more comfortable 
", , , , ,"V91 Science and technology are making our lives healthier, easie","V192 Science and technology are making our lives healthier, easier, and more comfortable"
005_185,E218,"Because of science and technology, there will be more opportunities for the next generation 
", , , , ,"V92 Because of science and technology, there will be more opport","V193 Because of science and technology, there will be more opportunities for the next generation"
005_186,E219,"Science and technology make our way of life change too fast 
", , , , ,V93 Science and technology make our way of life change too fast, 
005_187,E220,"We depend too much on science and not enough on faith 
", , , , ,V94 We depend too much on science and not enough on faith,V194 We depend too much on science and not enough on faith
005_188,E221B,"Political action recently done: Attending peaceful/lawful demonstrations 
", , , , ,V102 Political action recently done: Attending peaceful/lawful de,V92 Political action recently done: Attending peaceful demonstrations
005_189,E222,"Political action: Other 
", , , , ,V99 Political action: Other,V89 Political action: Any other act of protest
005_190,E222B,"Political action recently done: Other 
", , , , ,V103 Political action recently done: Other,V94 Political action recently done: Any other act of protest
005_191,E224,"Democracy: Governments tax the rich and subsidize the poor. 
", , , , ,V152 Democracy: Governments tax the rich and subsidize the poor.,V131 Democracy: Governments tax the rich and subsidize the poor.
005_192,E225,"Democracy: Religious authorities interpret the laws. 
", , , , ,V153 Democracy: Religious authorities interpret the laws.,V132 Democracy: Religious authorities interpret the laws.
005_193,E226,"Democracy: People choose their leaders in free elections. 
", , , , ,V154 Democracy: People choose their leaders in free elections.,V133 Democracy: People choose their leaders in free elections.
005_194,E227,"Democracy: People receive state aid for unemployment. 
", , , , ,V155 Democracy: People receive state aid for unemployment.,V134 Democracy: People receive state aid for unemployment.
005_195,E228,"Democracy: The army takes over when government is incompetent. 
", , , , ,V156 Democracy: The army takes over when government is incompeten,V135 Democracy: The army takes over when government is incompetent.
005_196,E229,"Democracy: Civil rights protect people’s liberty against oppression. 
", , , , ,V157 Democracy: Civil rights protect people´s liberty against opp,V136 Democracy: Civil rights protect people’s liberty from state oppression
005_197,E230,"Democracy: The economy is prospering. 
", , , , ,V158 Democracy: The economy is prospering., 
005_198,E231,"Democracy: Criminals are severely punished. 
", , , , ,V159 Democracy: Criminals are severely punished., 
005_199,E232,"Democracy: People can change the laws in referendums. 
", , , , ,V160 Democracy: People can change the laws in referendums., 
005_200,E233,"Democracy: Women have the same rights as men. 
", , , , ,V161 Democracy: Women have the same rights as men.,V139 Democracy: Women have the same rights as men.
005_201,E233A,"Democracy: The state makes people's incomes equal 
", , , , , ,V137 Democracy: The state makes people's incomes equal
005_202,E233B,"Democracy: People obey their rulers 
", , , , , ,V138 Democracy: People obey their rulers
005_203,E234,"The world is better off, or worse off, because of science and technology 
", , , , ,"V123 The world is better off, or worse off, because of science an","V197 The world is better off, or worse off, because of science and technology"
005_204,E235,"Importance of democracy 
", , , , ,V162 Importance of democracy,V140 Importance of democracy
005_205,E236,"Democraticness in own country 
", , , , ,V163 Democraticness in own country,V141 How democratically is this country being governed today
005_206,E237,"Heard of the Millennium Development Goals 
", , , , ,V165 Heard of the Millennium Development Goals, 
005_207,E238,"Most serious problem of the world: 1st choice 
", , , , ,V166 Most serious problem of the world: 1st choice,V80 Most serious problem of the world
005_208,E239,"Most serious problem of the world: 2nd choice 
", , , , ,V167 Most serious problem of the world: 2nd choice, 
005_209,E240,"Most serious problem for own country: 1st choice 
", , , , ,V168 Most serious problem for own country: 1st choice, 
005_210,E241,"Most serious problem for own country: 2nd choice 
", , , , ,V169 Most serious problem for own country: 2nd choice, 
005_211,E242,"MDG: Reduce extreme poverty 
", , , , ,V170 MDG: Reduce extreme poverty, 
005_212,E243,"MDG: Increase primary education 
", , , , ,V171 MDG: Increase primary education, 
005_213,E244,"MDG: Reduce child mortality 
", , , , ,V172 MDG: Reduce child mortality, 
005_214,E245,"MDG: Fight HIV 
", , , , ,V173 MDG: Fight HIV, 
005_215,E246,"MDG: Improve housing conditions 
", , , , ,V174 MDG: Improve housing conditions, 
005_216,E247,"Priority: Global poverty versus National problems 
", , , , ,V178 Priority: Global poverty versus National problems, 
005_217,E248,"Information source: Daily newspaper 
", , , , ,V223 Information source: Daily newspaper,"V217_ESMA Used last week: Daily newspaper (ES,MA)"
005_217_001,E248B,"Information source: Daily newspaper (B) 
", , , , , ,V217 Information source: Daily newspaper
005_218,E249,"Information source: News broadcasts on radio or TV 
", , , , ,V224 Information source: News broadcasts on radio or TV, 
005_219,E250,"Information source: Printed magazines 
", , , , ,V225 Information source: Printed magazines,"V218_ESMA Used last week: Printed magazines (ES,MA)"
005_219_001,E250B,"Information source: Printed magazines (B) 
", , , , , ,V218 Information source: Printed magazines
005_220,E251,"Information source: In depth reports on radio or TV 
", , , , ,V226 Information source: In depth reports on radio or TV, 
005_221,E252,"Information source: Books 
", , , , ,V227 Information source: Books, 
005_222,E253,"Information source: Internet, Email 
", , , , ,"V228 Information source: Internet, Email", 
005_223,E254,"Information source: Talk with friends or colleagues 
", , , , ,V229 Information source: Talk with friends or colleagues,"V224_ESMA Used last week: Talk with friends or colleagues (ES,MA)"
005_223_001,E254B,"Information source: Talk with friends or colleagues (B) 
", , , , , ,V224 Information source: Talk with friends or colleagues
005_224,E255,"How often use of PC 
", , , , ,V230 How often use of PC,V225 How often use of a personal computer
005_225,E256,"General party preference 
", , , , ,V233A General party preference, 
005_226,E257,"Voted in recent parliament elections 
", , , , ,V234 Voted in recent parliament elections, 
005_227,E258,"Information source: TV news 
", , , , , ,"V219_ESMA Used last week: TV news (ES,MA)"
005_227_001,E258B,"Information source: TV news (B) 
", , , , , ,V219 Information source: TV news
005_228,E259,"Information source: Radio news 
", , , , , ,"V220_ESMA Used last week: Radio news (ES,MA)"
005_228_001,E259B,"Information source: Radio news (B) 
", , , , , ,V220 Information source: Radio news
005_229,E260,"Information source: Mobile phone 
", , , , , ,"V221_ESMA Used last week: Mobile phone (ES,MA)"
005_229_001,E260B,"Information source: Mobile phone (B) 
", , , , , ,V221 Information source: Mobile phone
005_230,E261,"Information source: Email 
", , , , , ,"V222_ESMA Used last week: Email (ES,MA)"
005_230_001,E261B,"Information source: Email (B) 
", , , , , ,V222 Information source: Email
005_231,E262,"Information source: Internet 
", , , , , ,"V223_ESMA Used last week: Internet (ES,MA)"
005_231_001,E262B,"Information source: Internet (B) 
", , , , , ,V223 Information source: Internet
005_232,E263,"Vote in elections: local level 
", , , , , ,V226 Vote in elections: local level
005_233,E264,"Vote in elections: National level 
", , , , , ,V227 Vote in elections: National level
005_234,E265_01,"How often in country's elections: Votes are counted fairly 
", , , , , ,V228A How often in country's elections: Votes are counted fairly
005_235,E265_02,"How often in country's elections: Opposition candidates are prevented from running 
", , , , , ,V228B How often in country's elections: Opposition candidates are prevented from running
005_236,E265_03,"How often in country's elections: TV news favors the governing party 
", , , , , ,V228C How often in country's elections: TV news favors the governing party
005_237,E265_04,"How often in country's elections: Voters are bribed 
", , , , , ,V228D How often in country's elections: Voters are bribed
005_238,E265_05,"How often in country's elections: Journalists provide fair coverage of elections 
", , , , , ,V228E How often in country's elections: Journalists provide fair coverage of elections
005_239,E265_06,"How often in country's elections: Election officials are fair 
", , , , , ,V228F How often in country's elections: Election officials are fair
005_240,E265_07,"How often in country's elections: Rich people buy elections 
", , , , , ,V228G How often in country's elections: Rich people buy elections
005_241,E265_08,"How often in country's elections: Voters are threatened with  violence at the polls 
", , , , , ,V228H How often in country's elections: Voters are threatened with  violence at the polls
005_242,E265_09,"How often in country's elections: Voters are offered a genuine choice in the elections 
", , , , , ,V228I How often in country's elections: Voters are offered a genuine choice in the elections
005_243,E266,"Some people think that having honest elections makes a lot of difference in their lives;  other people think that it doesn’t matter much 
", , , , , ,V228J Degree of importance: having honest elections makes a lot of difference in you and your family's lives
005_244,E267,"Importance of having honest elections in whether or not this country develops economically 
", , , , , ,V228K Importance of having honest elections in whether or not this country develops economically
006,,"Religion and Morale 
", , , ,,, 
006_001,F001,"Thinking about meaning and purpose of life 
",v177 Thinking about meaning and purpose of life,v133 Thinking about meaning and purpose of life,V177 How often do you think about the meaning and purpose of life,v182 Thinking about meaning and purpose of life,V184 Thinking about meaning and purpose of life,V143 Thinking about meaning and purpose of life
006_003,F003,"Thinking about death 
", ,v134 Thinking about death, , , , 
006_004,F004,"Life is meaningful because God exits 
", ,v135 Life is meaningful because God exits, , , , 
006_005,F005,"Try to get the best out of life 
", ,v136 Try to get the best out of life, , , , 
006_006,F006,"Death is inevitable 
", ,v137 Death is inevitable, , , , 
006_007,F007,"Death has meaning if you believe in God 
", ,v138 Death has meaning if you believe in God, , , , 
006_008,F008,"Death is a natural resting point 
", ,v139 Death is a natural resting point, , , , 
006_009,F009,"Sorrow has meaning if you believe in God 
", ,v140 Sorrow has meaning if you believe in God, , , , 
006_010,F010,"Life has no meaning 
", ,v141 Life has no meaning, , , , 
006_021,F022,"Statement: good and evil 
",v178 Statement: good and evil,v142 Statement: good and evil,V178 Good and evil,v183 Good and evil, , 
006_023,F024,"Belong to religious denomination 
", ,v143 Belong to religious denomination, , , , 
006_024,F025,"Religious denomination 
",v179 Religious denomination,v144 Religious denomination,V179 Religious Denomination,v184 Religious denomination,V185 Religious denomination,V144 Religious denomination
006_026,F027,"Which former religious denomination 
", ,V145 Which former religious denomination, , , , 
006_027,F028,"How often do you attend religious services 
",v181 How often do you attend religious services,v147 How often do you attend religious services,v181 Attendance of services,v185 How often do you attend religious services,V186 How often do you attend religious services,V145 How often do you attend religious services
006_028,F028B,"How often to you pray 
", , , , , ,V146 How often to you pray
006_029,F029,"Raised religiously 
", ,v146 Raised religiously,V180 Raised religious, , , 
006_031,F031,"Important: Religious service birth 
", ,v148 Important: Religious service birth, , , , 
006_032,F032,"Important: Religious service marriage 
", ,v149 Important: Religious service marriage, , , , 
006_033,F033,"Important: Religious service death 
", ,v150 Important: Religious service death, , , , 
006_034,F034,"Religious person 
",v182 Religious person,v151 Religious person,V182 Are you religious,v186 Religious person,V187 Religious person,V147 Religious person
006_035,F035,"Churches give answers: moral problems 
", ,v152 Churches give answers: moral problems, ,v187 Churches give answers: Moral problems,V188 Churches give answers: moral problems, 
006_036,F036,"Churches give answers: the problems of family life 
", ,v153 Churches give answers: the problems of family life, ,v188 Churches give answers: The problems of family life,V189 Churches give answers: the problems of family life, 
006_037,F037,"Churches give answers: people´s spiritual needs 
", ,v154 Churches give answers: people´s spiritual needs, ,v189 Churches give answers: People´s spiritual needs,V190 Churches give answers: people´s spiritual needs, 
006_038,F038,"Churches give answers: the social problems 
", ,v155 Churches give answers: the social problems, ,v190 Churches give answers: The social problems,V191 Churches give answers: the social problems, 
006_040,F040,"Churches speak out on: disarmament 
", ,v156 Churches speak out on: disarmament, , , , 
